width,height,loadLatency,streamBandwidth,estimatedBandwidth,decodedFrames,droppedFrames,bufferingTime,playTime,pauseTime,manifestTimeSeconds,corruptedFrames,rtt,rto
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,269,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,277,0,0,9,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,284,0,0,10,2,0,0,9,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,292,0,0,10,2,0,0,10,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,300,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,308,0,0,10,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,317,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,325,0,0,11,2,0,0,19,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,332,0,0,11,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,341,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,348,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,356,0,0,12,2,0,0,18,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,364,0,0,12,2,0,0,34,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,372,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,380,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,388,0,0,13,2,0,0,28,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,396,0,0,13,2,0,0,15,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,404,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,412,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,420,0,0,14,2,0,0,25,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,428,0,0,14,2,0,0,15,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,435,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,444,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,451,0,0,15,2,0,0,24,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,459,0,0,15,2,0,0,14,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,467,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,476,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,484,0,0,16,2,0,0,18,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,491,0,0,17,2,0,0,11,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,499,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,508,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,516,0,0,17,2,0,0,31,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,523,0,0,18,2,0,0,18,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,531,0,0,18,2,0,0,26,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
